,Date (day),Tick,Total Swap Fees Earned (USDC),Representative Liquidity,Daily % Return
738,2024-08-03,196586,174.16585454100002,7.351113115566321e+18,2.369244654557087e-15
739,2024-08-03,196588,96.311039367,7.360025608897805e+18,1.308569351315382e-15
740,2024-08-03,196589,12.384010448999993,7.391031466026082e+18,1.6755456266050065e-16
743,2024-08-03,196593,44.719383036,7.391031466026082e+18,6.050492849551372e-16
745,2024-08-03,196595,297.665760297,7.513043256937978e+18,3.961986509556141e-15
746,2024-08-03,196596,150.659182824,7.56812338154977e+18,1.99070727614312e-15
747,2024-08-03,196597,246.121395279,7.679834939675239e+18,3.2047745454462572e-15
749,2024-08-03,196600,28.245344622000005,8.014969962076668e+18,3.5240736715976e-16
752,2024-08-03,196603,28.74471125399999,8.014969962076668e+18,3.5863779140792034e-16
756,2024-08-03,196613,75.78583137300001,8.01343063944876e+18,9.457351636628539e-16
757,2024-08-03,196614,22.863151647,8.01343063944876e+18,2.853104079350058e-16
759,2024-08-03,196616,69.164795385,8.01343063944876e+18,8.631109258563174e-16
760,2024-08-03,196619,116.253981357,8.01343063944876e+18,1.4507392225334973e-15
766,2024-08-03,196626,28.642645137,6.923966218451941e+18,4.1367395844117673e-16
768,2024-08-03,196629,19.301643039000002,6.923966218451941e+18,2.787657020561758e-16
769,2024-08-03,196631,41.650067403,6.923966218451941e+18,6.015348152913448e-16
771,2024-08-03,196634,103.14266075699999,6.923966218451941e+18,1.4896470823634464e-15
776,2024-08-03,196642,3.170258415,6.923966218451941e+18,4.578674007032931e-17
777,2024-08-03,196643,73.68853818,6.923966218451941e+18,1.0642532885793781e-15
778,2024-08-03,196650,125.119845249,3.890949215893523e+19,3.215663795814084e-16
780,2024-08-03,196662,28.176375579000002,3.890949215893523e+19,7.241517176298982e-17
781,2024-08-03,196665,9.0,6.898077137453789e+18,1.3047114174954081e-16
782,2024-08-03,196666,124.67356856399999,6.898077137453789e+18,1.807366981837193e-15
784,2024-08-03,196678,24.890268803999998,6.898077137453789e+18,3.6082908770120637e-16
785,2024-08-03,196680,65.817323565,6.898077137453789e+18,9.541401502693896e-16
787,2024-08-03,196688,154.041702477,6.886143366990874e+18,2.2369807636507806e-15
792,2024-08-04,196518,9.0,6.886143366990874e+18,1.306972498298833e-16
793,2024-08-04,196519,59.797183977,6.886143366990874e+18,8.683697214850517e-16
796,2024-08-04,196524,58.7578125,6.886138786705739e+18,8.532766230828345e-16
800,2024-08-04,196530,138.52368036000001,6.886138786705739e+18,2.0116306779560044e-15
803,2024-08-04,196534,32.698983237,7.09061779873587e+18,4.611584514233674e-16
805,2024-08-04,196536,25.880519061,6.844855106238715e+18,3.781017809626285e-16
807,2024-08-04,196541,9.227289147,6.885465252357357e+18,1.3401112065507673e-16
808,2024-08-04,196543,17.066300871,6.885465252357356e+18,2.4785980678875786e-16
809,2024-08-04,196544,35.631814938,6.885465252357356e+18,5.174932068069161e-16
811,2024-08-04,196546,29.639499740999998,7.099273777031101e+18,4.1750044683295988e-16
812,2024-08-04,196548,265.430798268,6.885465252357356e+18,3.8549435446954765e-15
818,2024-08-04,196556,42.157959330000004,7.220029280721668e+18,5.839028858590192e-16
819,2024-08-04,196558,61.006332522,7.027500245075273e+18,8.681085790747854e-16
821,2024-08-04,196561,57.84375,7.027500245075273e+18,8.231056276452741e-16
823,2024-08-04,196564,4.207056179999992,7.099793656192498e+18,5.925603452334934e-17
825,2024-08-04,196566,20.899363488000002,7.190555045186188e+18,2.9065021207217313e-16
826,2024-08-04,196567,50.134952691,7.190555045186188e+18,6.972334176700797e-16
828,2024-08-04,196569,30.994653804,6.844855106238715e+18,4.528167992299801e-16
829,2024-08-04,196570,54.136575873,6.844855106238715e+18,7.909090116992753e-16
833,2024-08-04,196574,23.792156184,6.850625758435536e+18,3.4729902089168224e-16
834,2024-08-04,196575,100.18181766900001,6.850625758435536e+18,1.46237469687555e-15
837,2024-08-04,196578,26.549284986000004,6.858674942938613e+18,3.8709058538098485e-16
839,2024-08-04,196580,28.147777502999997,1.1175720456895886e+18,2.5186544000956683e-15
841,2024-08-04,196582,29.689906956,1.1175720456895886e+18,2.656643665212661e-15
842,2024-08-04,196585,58.494153542999996,1.1175720456895886e+18,5.234038715321182e-15
843,2024-08-04,196586,10.505917944,1.127459743270643e+18,9.31822001335802e-16
846,2024-08-04,196591,16.517758764,1.12622802398482e+18,1.466644268498742e-15
847,2024-08-04,196592,9.849971061,1.1175720456895886e+18,8.81372355275955e-16
848,2024-08-04,196593,14.244964212000006,6.850625758435536e+18,2.0793668657873235e-16
852,2024-08-04,196599,16.678673658,1.12622802398482e+18,1.4809322182365448e-15
854,2024-08-04,196601,12.276240996000004,6.853511084533945e+18,1.7912338427092245e-16
855,2024-08-04,196603,3.655449362999998,6.850625758435536e+18,5.335934981558219e-17
857,2024-08-04,196606,58.44890670000001,6.844855106238715e+18,8.539100651922783e-16
859,2024-08-04,196608,13.241106702000002,6.844855106238714e+18,1.9344612115940117e-16
862,2024-08-04,196613,21.909838449000002,6.844855106238715e+18,3.2009207074420567e-16
863,2024-08-04,196614,43.21875,6.844855106238715e+18,6.314048921299802e-16
866,2024-08-04,196618,91.532677833,7.164268609327616e+18,1.2776276661909045e-15
868,2024-08-04,196623,55.1015625,7.307620259161927e+18,7.540288157545739e-16
871,2024-08-04,196629,19.238954514,7.220029280721668e+18,2.664664333892701e-16
873,2024-08-04,196631,93.65060832,7.193194071925127e+18,1.3019335691986427e-15
875,2024-08-04,196636,8.064078552000002,7.306303602045533e+18,1.1037152288254645e-16
876,2024-08-04,196637,0.284936682,7.306303602045533e+18,3.899874649613886e-18
878,2024-08-04,196639,40.4765625,7.303670287812746e+18,5.541948213015739e-16
879,2024-08-04,196640,18.936685812,7.303670287812746e+18,2.592762962424339e-16
907,2024-08-04,196720,40.142115294,7.312080596414414e+18,5.489834906043606e-16
910,2024-08-04,196723,42.868700994,7.311570230511107e+18,5.863131946009266e-16
931,2024-08-04,196802,150.044177085,7.308712667670511e+18,2.0529494578259736e-15
932,2024-08-04,196808,78.916360572,7.308712667670511e+18,1.0797573274576799e-15
935,2024-08-04,196814,551.4561785880001,6.860654991635437e+18,8.037952342164701e-15
939,2024-08-04,196820,71.562945024,7.190555045186188e+18,9.952353410034563e-16
940,2024-08-04,196827,16.24438884,7.313224163067809e+18,2.221234913327978e-16
943,2024-08-04,196844,55.784333546999996,7.312846145269374e+18,7.628265717457554e-16
944,2024-08-04,196850,90.0,7.311570230511107e+18,1.2309257404713277e-15
946,2024-08-04,196858,32.665769523,7.311570230511107e+18,4.467681837573834e-16
948,2024-08-04,196861,96.0,7.341374238711724e+18,1.3076570799753457e-15
950,2024-08-04,196868,53.93543866500001,7.341374238711724e+18,7.346776899152425e-16
952,2024-08-04,196871,30.941949126,7.341374238711724e+18,4.2147352961302983e-16
954,2024-08-04,196874,36.665053089000004,7.341374238711724e+18,4.994303777031539e-16
959,2024-08-04,196888,98.382341112,6.862129902113586e+18,1.4336997771158124e-15
960,2024-08-04,196889,59.049467487,6.862092741397996e+18,8.605168964092143e-16
962,2024-08-04,196899,110.87772785399999,6.862092741397996e+18,1.6158004858356252e-15
966,2024-08-04,196912,90.98798515200001,6.856740943931765e+18,1.326985894552785e-15
968,2024-08-04,196923,7.0722686040000005,7.31412206002764e+18,9.66933357955647e-17
978,2024-08-04,197083,78.592942212,7.312080596414414e+18,1.0748369246714705e-15
979,2024-08-04,197085,53.977178061,7.313602180866244e+18,7.380382023268154e-16
980,2024-08-04,197090,77.43772025700001,7.313602180866244e+18,1.0588177801028285e-15
981,2024-08-04,197092,250.376231499,7.313082301704847e+18,3.423675834205114e-15
982,2024-08-04,197093,17.060384268,7.312326266107978e+18,2.3330994333600047e-16
983,2024-08-04,197095,21.568248012,7.311948248309542e+18,2.9497265680164506e-16
986,2024-08-04,197103,59.186697132000006,7.313224163067809e+18,8.093105832978038e-16
988,2024-08-04,197107,132.050145132,6.858674942938613e+18,1.9253011147284793e-15
991,2024-08-04,197111,91.90217937,1.12622802398482e+18,8.160175152171379e-15
992,2024-08-04,197113,49.821698865,1.12622802398482e+18,4.423766573373025e-15
994,2024-08-04,197117,141.512221305,7.024749665730106e+19,2.0144806297562512e-16
995,2024-08-04,197118,15.0,7.024749665730106e+19,2.1353074079175745e-17
996,2024-08-04,197119,86.07538692300001,1.1365262946611485e+18,7.573549976568126e-15
1003,2024-08-04,197127,8.604207546000001,6.850625758435536e+18,1.255973957620614e-16
1004,2024-08-04,197128,37.176223488,7.341374238711724e+18,5.063932484461349e-16
1007,2024-08-04,197131,7.30248273,6.850625758435536e+18,1.0659584959823662e-16
1009,2024-08-04,197133,11.080943357999999,6.858097473656118e+18,1.6157459704480753e-16
1010,2024-08-04,197134,148.644825555,6.862167062829177e+18,2.1661499085351006e-15
1015,2024-08-04,197141,70.334862015,2.9126353061277814e+18,2.414818699307297e-15
1019,2024-08-04,197148,19.541414616,1.1348840022800513e+18,1.7218865167488576e-15
1020,2024-08-04,197149,32.253230789999996,1.1348840022800513e+18,2.841984795380081e-15
1022,2024-08-04,197151,151.002255267,1.1411023817015342e+18,1.3233015519767449e-14
1024,2024-08-04,197153,273.960922248,6.240988578952681e+19,4.389703951260462e-16
1025,2024-08-04,197154,13.910848074,1.1348840022800513e+18,1.2257506534634602e-15
1026,2024-08-04,197156,135.900463683,1.136854753137368e+18,1.195407445920041e-14
1028,2024-08-04,197159,186.122319774,7.08292052906796e+19,2.6277623617286556e-16
1029,2024-08-04,197160,91.979839128,7.08292052906796e+19,1.298614586320985e-16
1033,2024-08-04,197170,38.919521495999994,1.1373474408516972e+18,3.421955340828419e-15
1036,2024-08-04,197173,37.630242984000006,1.1435658202731799e+18,3.290605780348588e-15
1037,2024-08-04,197174,117.865025394,1.1435658202731799e+18,1.0306798551030836e-14
1039,2024-08-04,197176,24.768819816,1.14356582027318e+18,2.165928657266367e-15
1042,2024-08-04,197179,0.7994408969999995,1.136854753137368e+18,7.03204076680675e-17
1043,2024-08-04,197180,16.29,1.136854753137368e+18,1.4329007250085932e-15
1045,2024-08-04,197182,210.12813421200002,1.1373474408516972e+18,1.8475280874122912e-14
1049,2024-08-04,197186,39.713008899,1.1367315812087857e+18,3.4936135808569425e-15
1050,2024-08-04,197188,81.26305917,1.1373474408516972e+18,7.144963469487085e-15
1053,2024-08-04,197191,14.25,2.3698887558955192e+19,6.012940465897648e-17
1055,2024-08-04,197193,43.05465269700001,2.3698887558955192e+19,1.8167372873470923e-16
1056,2024-08-04,197194,1329.758222541,2.3698887558955192e+19,5.611057562229409e-15
1057,2024-08-04,197195,43.205613129,2.3698887558955192e+19,1.8231072248230372e-16
1066,2024-08-04,197206,73.72633569300001,1.1373474408516972e+18,6.482305498290865e-15
1067,2024-08-04,197207,196.161137277,1.1373474408516972e+18,1.7247248310516765e-14
1069,2024-08-04,197210,119.89071873299999,1.1373474408516972e+18,1.054125717671817e-14
1070,2024-08-04,197211,71.463330753,1.1361157215658743e+18,6.290145395972887e-15
1074,2024-08-04,197220,162.024145113,1.1435658202731799e+18,1.4168327020677743e-14
1077,2024-08-04,197225,144.37312472099998,1.1373474408516972e+18,1.269384530490409e-14
1079,2024-08-04,197232,92.521713762,1.1373474408516972e+18,8.134868065708713e-15
1083,2024-08-04,197241,60.263436156000004,2.3914313387467423e+18,2.5199735062258472e-15
1084,2024-08-04,197242,7.455668736000001,2.3914313387467423e+18,3.1176595435548785e-16
1088,2024-08-04,197247,7.5,1.137347440851697e+18,6.594291006083121e-16
1089,2024-08-04,197248,21.03789959399999,1.137347440851697e+18,1.8497337610612517e-15
1092,2024-08-04,197255,203.09376720900002,1.3318723203957169e+18,1.524874149713226e-14
1093,2024-08-04,197256,98.828379255,1.1373474408516972e+18,8.689374566226908e-15
1096,2024-08-04,197261,152.430764109,1.2670306938810437e+18,1.203055023411383e-14
1104,2024-08-04,197282,46.61957073,1.3759184412757832e+18,3.388251027929625e-15
1105,2024-08-04,197288,65.52992984100001,1.3759184412757832e+18,4.762631844678174e-15
1106,2024-08-04,197289,62.88601423200001,1.4027333726574884e+18,4.483105304100808e-15
1107,2024-08-04,197290,114.890775135,1.426224122530499e+18,8.055590514845125e-15
1109,2024-08-04,197296,149.628619563,1.426224122530499e+18,1.0491241677887148e-14
1110,2024-08-04,197297,28.699926431999998,1.1439979574836655e+18,2.5087393071162704e-15
1111,2024-08-04,197298,88.055071785,1.426224122530499e+18,6.173999611559437e-15
1115,2024-08-04,197305,483.960033402,1.1455141112086102e+18,4.224828211774563e-14
1117,2024-08-04,197309,59.576657346000005,1.4283884361019348e+18,4.170900284560159e-15
1118,2024-08-04,197313,104.93405741700002,1.4283884361019348e+18,7.346325044703145e-15
1119,2024-08-04,197317,19.5,1.1455141112086102e+18,1.7022924300274153e-15
1120,2024-08-04,197319,91.097060196,1.1455141112086102e+18,7.95250440868731e-15
1122,2024-08-04,197323,23.301000000000002,1.1455141112086102e+18,2.034108508311221e-15
1123,2024-08-04,197325,15.0,1.1455141112086102e+18,1.309455715405704e-15
1124,2024-08-04,197326,204.12174597000003,1.1455141112086102e+18,1.7819225793267186e-14
1125,2024-08-04,197328,520.578214956,1.4283884361019348e+18,3.644514347768423e-14
1126,2024-08-04,197330,6.699458661,1.3393061002021921e+18,5.002186326179353e-16
1127,2024-08-04,197331,46.88578808100002,1.4362020946989832e+18,3.2645675879498646e-15
1129,2024-08-04,197333,50.993092755000006,1.1416814724546441e+18,4.466490346503002e-15
1132,2024-08-04,197341,60.603210503999996,1.1416814724546441e+18,5.308241568789021e-15
1135,2024-08-04,197349,34.275782007,1.1416858512746275e+18,3.002207828776456e-15
1138,2024-08-04,197361,29.894129663999998,1.2307681871743703e+18,2.42890009471497e-15
1140,2024-08-04,197365,145.381570938,1.201083516546586e+18,1.210420165918255e-14
1141,2024-08-04,197366,27.069887595,1.1416858512746275e+18,2.3710452016881886e-15
1143,2024-08-04,197369,313.987630419,1.1416858512746275e+18,2.750210402173686e-14
1144,2024-08-04,197375,160.23230702700002,1.1416858512746275e+18,1.4034710761117846e-14
1145,2024-08-04,197383,42.3046875,1.230763808354387e+18,3.4372710030013134e-15
1146,2024-08-04,197384,62.46875154,1.230763808354387e+18,5.0756084242942495e-15
1153,2024-08-04,197410,242.069781207,1.1416814724546441e+18,2.1202917542889073e-14
1154,2024-08-04,197436,21.0,1.1416814724546441e+18,1.8393922041013305e-15
1155,2024-08-04,197439,694.477818486,1.1416814724546441e+18,6.082938501164034e-14
1157,2024-08-04,197491,190.820172249,1.1416814724546441e+18,1.6713958915242076e-14
1158,2024-08-04,197505,1159.8886579920002,1.230763808354387e+18,9.424136866218454e-14
1161,2024-08-04,197530,89.92298074200001,1.1416814724546441e+18,7.876363321256613e-15
1166,2024-08-05,197355,23.1778842,1.1862226404045156e+18,1.95392360679409e-15
1167,2024-08-05,197358,97.139317836,1.1862226404045156e+18,8.188961711510951e-15
1168,2024-08-05,197362,31.060990778999997,1.1416814724546441e+18,2.7206354424074236e-15
1170,2024-08-05,197366,6.4213064310000005,1.1773144068145413e+18,5.454198465449959e-16
1171,2024-08-05,197367,29.986678224,1.260457920320968e+18,2.3790304888848708e-15
1172,2024-08-05,197371,127.054189788,1.230763808354387e+18,1.03231984013147e-14
1173,2024-08-05,197374,48.788476089,1.1416814724546441e+18,4.273387741337655e-15
1174,2024-08-05,197377,114.14274000299999,1.1416814724546441e+18,9.997774576965867e-15
1176,2024-08-05,197380,22.065742713,1.533098089195774e+18,1.4392909930880646e-15
1181,2024-08-05,197406,339.01288454400003,1.4362020946989832e+18,2.3604817580707856e-14
1183,2024-08-05,197417,149.916558366,1.533098089195774e+18,9.778667093939345e-15
1185,2024-08-05,197436,9.466616310000001,1.533098089195774e+18,6.174827544769792e-16
1186,2024-08-05,197437,193.46818349700004,1.533098089195774e+18,1.2619426301580532e-14
1188,2024-08-05,197449,130.561169487,1.533098089195774e+18,8.516165430451305e-15
1193,2024-08-05,197466,167.567191731,1.533098089195774e+18,1.0929971990174595e-14
1212,2024-08-05,197609,227.33514427800003,1.532654967261173e+18,1.483276726556688e-14
1216,2024-08-05,197641,188.709261828,1.532931822550522e+18,1.2310349296162553e-14
1220,2024-08-05,197654,131.929055868,1.532931822550522e+18,8.606322468307419e-15
1221,2024-08-05,197655,5.897684103,1.532931822550522e+18,3.847323159608832e-16
1222,2024-08-05,197656,247.52421357,1.532931822550522e+18,1.6147111693340956e-14
1224,2024-08-05,197661,89.54642296200001,1.532931822550522e+18,5.841513734969042e-15
1225,2024-08-05,197666,67.84527942,1.532931822550522e+18,4.425851066691126e-15
1229,2024-08-05,197672,71.89566981,1.5321012566824745e+18,4.692618682767667e-15
1230,2024-08-05,197674,38.378945673,1.5321012566824745e+18,2.504987546064912e-15
1232,2024-08-05,197676,174.229885965,1.5321012566824745e+18,1.1371956338073082e-14
1233,2024-08-05,197679,138.16214316600002,1.5321012566824745e+18,9.017820627937381e-15
1235,2024-08-05,197685,97.19062677,1.6202757721299034e+18,5.9984002996131865e-15
1237,2024-08-05,197698,2.9321604359999998,1.5673709569986012e+18,1.8707507772217937e-16
1239,2024-08-05,197700,104.896240425,1.5673709569986012e+18,6.692496116290715e-15
1242,2024-08-05,197739,155.951869644,1.5321010802443999e+18,1.0178954355878572e-14
1243,2024-08-05,197740,684.486724611,1.6202756839108662e+18,4.224507788445307e-14
1255,2024-08-05,197961,200.01207591600001,1.525985600646281e+18,1.3107074918091723e-14
1256,2024-08-05,197975,48.789356535,1.525985600646281e+18,3.1972357087994064e-15
1257,2024-08-05,197982,210.39816676799998,1.3965149932360056e+18,1.5065943995378465e-14
1258,2024-08-05,197984,45.014095611,1.3965149932360056e+18,3.223316314470302e-15
1259,2024-08-05,197989,70.937751021,1.525882700822917e+18,4.648964889813802e-15
1260,2024-08-05,197990,963.418508709,1.5613583419362312e+18,6.170386917805623e-14
1261,2024-08-05,197991,242.418956043,1.5613583419362312e+18,1.5526157547048278e-14
